-1,-0.071777344,-0.15332031,-0.1586914,-0.2290039,-0.21826172,-0.24707031,-0.17285156,0.11621094,2.2670898,3.637207,1.1650391,1.1645508,-0.72998047,-2.4604492,-2.8862305,-1.7651367,-0.61816406,-0.14697266,0.19628906,0.16845703,-0.32128906,-0.40185547,-0.40771484,-0.33642578,-0.2919922,-0.2084961,-0.014160156,0.19873047,0.19628906,0.12841797,0.0126953125,-0.041992188,-0.04638672,-0.045410156,-0.03564453,0.095214844,0.20214844,0.25195312,0.17529297,-0.06201172,-0.16308594,0,0,0
-1,-0.22607422,-0.1352539,-0.024414062,-0.09033203,-0.122558594,-0.09423828,0.05810547,0.092285156,0.6748047,4.1430664,3.034668,1.6606445,0.31445312,-2.0600586,-3.4326172,-2.9145508,-1.0380859,-0.04736328,0.31835938,0.67089844,0.32128906,-0.08203125,-0.27001953,-0.29589844,-0.30419922,-0.2861328,-0.1616211,0.05126953,0.20507812,0.23242188,0.15625,-0.021972656,-0.12792969,-0.1743164,-0.17919922,-0.06982422,0.12158203,0.2524414,0.23925781,0.05419922,-0.104003906,0,0,0
-1,-0.31640625,-0.2919922,-0.20898438,-0.23876953,-0.26757812,-0.2578125,-0.17089844,-0.17773438,1.3378906,4.8500977,2.2548828,1.6337891,-0.5961914,-2.7407227,-3.7324219,-2.6577148,-0.87060547,-0.27685547,0.075683594,0.6738281,0.3779297,0.09716797,-0.06738281,-0.18945312,-0.14697266,-0.11376953,-0.013183594,0.09716797,0.14355469,0.12841797,0.05859375,0.016113281,-0.11279297,-0.17773438,-0.18017578,-0.005859375,0.18115234,0.3642578,0.3491211,0.21728516,0.041992188,0,0,0
-1,-0.2861328,-0.25195312,-0.2265625,-0.2319336,-0.23046875,-0.2475586,-0.16796875,-0.0234375,2.6357422,4.1967773,1.6938477,1.3422852,-1.2890625,-3.1000977,-3.6743164,-2.025879,-0.578125,0.028320312,0.18603516,0.45751953,0.19677734,-0.11328125,-0.24511719,-0.23242188,-0.2553711,-0.18847656,-0.020507812,0.05078125,0.05078125,0.048828125,0.011230469,-0.08642578,-0.1459961,-0.1928711,-0.10449219,0.107910156,0.34472656,0.47851562,0.35839844,0.1381836,-0.05419922,0,0,0
-1,-0.05908203,-0.14355469,-0.10546875,-0.19677734,-0.27783203,-0.234375,-0.21142578,-0.052246094,-0.001953125,2.0595703,4.169922,1.3623047,1.2866211,-1.1787109,-2.9023438,-3.2773438,-1.6992188,-0.4873047,0.033203125,0.41552734,0.60791016,0.13769531,-0.2265625,-0.39746094,-0.33154297,-0.31982422,-0.23046875,-0.087402344,0.015136719,0.05517578,0.06542969,-0.005859375,-0.11328125,-0.18701172,-0.18847656,-0.087890625,0.17333984,0.40283203,0.43115234,0.24707031,0.053710938,0,0,0
-1,-0.13720703,-0.21533203,-0.23242188,-0.2529297,-0.33935547,-0.3486328,-0.3095703,-0.30273438,0.2734375,3.7207031,3.3344727,1.7993164,0.6611328,-2.0151367,-3.1796875,-3.1381836,-1.6567383,-0.40576172,0.0107421875,0.39257812,0.35498047,-0.00390625,-0.13085938,-0.2084961,-0.24023438,-0.28808594,-0.23144531,-0.11328125,0.017578125,0.07373047,0.08154297,0.05908203,-0.028320312,-0.115234375,-0.24707031,-0.140625,0.09277344,0.30859375,0.41601562,0.2939453,0.10498047,-0.020507812,0,0
-1,-0.27148438,-0.21435547,-0.1875,-0.29638672,-0.30029297,-0.24414062,-0.15917969,1.1025391,4.427246,2.6362305,1.0205078,-1.2578125,-2.7392578,-3.2456055,-1.9750977,-0.53515625,0.045410156,0.40429688,0.41259766,0.00390625,-0.22216797,-0.3173828,-0.3076172,-0.29589844,-0.2290039,-0.05810547,0.07128906,0.123046875,0.06982422,-0.114746094,-0.19433594,-0.2709961,-0.28271484,-0.18847656,0.09472656,0.37402344,0.46826172,0.29296875,0.0546875,-0.091308594,0,0,0,0
-1,-0.3017578,-0.2553711,-0.23144531,-0.2705078,-0.24609375,-0.23925781,-0.2265625,-0.1616211,2.4482422,4.557617,1.4970703,0.94091797,-1.6367188,-3.0234375,-3.527832,-2.052246,-0.6538086,-0.06542969,0.37304688,0.46826172,0.03466797,-0.140625,-0.24609375,-0.19042969,-0.123535156,-0.09375,-0.017089844,0.008300781,0.06542969,0.041015625,-0.09814453,-0.2524414,-0.32128906,-0.35839844,-0.2241211,0.068847656,0.3647461,0.56103516,0.52734375,0.36572266,0.19921875,0,0,0
-1,-0.27539062,-0.19238281,-0.15576172,-0.2734375,-0.375,-0.3203125,-0.2607422,-0.08935547,3.0322266,3.8886719,1.3564453,1.0488281,-1.7158203,-3.2060547,-3.3652344,-1.8417969,-0.52490234,-0.0234375,0.3618164,0.5395508,0.17236328,-0.06591797,-0.16259766,-0.21875,-0.19433594,-0.12695312,-0.027832031,0.076171875,0.13330078,0.16064453,0.049804688,-0.07421875,-0.19970703,-0.2709961,-0.23828125,0.021484375,0.30029297,0.50097656,0.41552734,0.15039062,-0.118652344,0,0,0
-1,-0.20117188,-0.18457031,-0.20361328,-0.2998047,-0.26953125,-0.31347656,-0.3647461,0.515625,3.538086,2.9907227,0.87890625,0.2993164,-2.109375,-3.0932617,-3.1152344,-1.4204102,-0.30029297,0.022460938,0.4243164,0.36035156,-0.0087890625,-0.1538086,-0.23583984,-0.1743164,-0.14404297,-0.13134766,0.0024414062,0.061035156,0.04296875,-0.049804688,-0.18652344,-0.21777344,-0.23535156,-0.26171875,-0.06933594,0.27148438,0.56396484,0.59716797,0.4111328,0.118652344,-0.00048828125,0,0,0
-1,-0.18945312,-0.23095703,-0.2788086,-0.30615234,-0.16796875,0.028320312,0.13427734,0.25097656,0.23779297,3.2841797,4.033203,1.7573242,0.3671875,-1.6621094,-3.1914062,-3.2143555,-1.2163086,-0.1171875,0.36328125,0.625,0.4736328,-0.09277344,-0.4501953,-0.42333984,-0.3017578,-0.23876953,-0.087402344,0.020996094,0.057617188,0.041992188,-0.083496094,-0.20654297,-0.3046875,-0.35253906,-0.28466797,-0.064941406,0.08984375,0.23144531,0.30566406,0.25195312,0.16796875,0,0,0
-1,-0.057128906,-0.20166016,-0.30859375,-0.4399414,-0.46972656,-0.4194336,-0.15771484,1.387207,3.527832,2.425293,1.2392578,0.6533203,-1.6132812,-2.5200195,-2.7285156,-1.7602539,-0.7475586,-0.15478516,0.16015625,0.14208984,-0.10986328,-0.41992188,-0.45654297,-0.41748047,-0.37939453,-0.31884766,-0.15185547,0.034179688,0.12988281,0.12841797,0.10205078,0.048339844,-0.032226562,-0.103515625,-0.109375,0.13916016,0.38671875,0.5029297,0.43945312,0.30029297,0,0,0,0
-1,-0.10546875,-0.104003906,-0.1303711,-0.2265625,-0.23291016,-0.18017578,-0.1743164,-0.15429688,-0.063964844,3.3359375,3.6518555,1.6435547,0.13916016,-1.9814453,-3.3276367,-3.3911133,-1.409668,-0.24169922,0.13476562,0.6191406,0.65771484,0.14453125,-0.16894531,-0.25048828,-0.19824219,-0.23535156,-0.05126953,0.05126953,0.19677734,0.18359375,0.08642578,0.046875,0.0024414062,-0.030761719,-0.053222656,0.06347656,0.28222656,0.5205078,0.5600586,0.35742188,0.06347656,-0.1430664,0,0
-1,-0.095214844,-0.119140625,-0.27148438,-0.3569336,-0.33203125,-0.14160156,0.16552734,2.036621,4.275879,2.2358398,1.1274414,-0.42236328,-2.5234375,-3.7338867,-2.527832,-0.8286133,-0.10253906,0.2055664,0.73339844,0.54833984,0.11767578,-0.109375,-0.1850586,-0.28466797,-0.25927734,-0.10205078,0.11279297,0.19335938,0.14404297,0.14013672,0.08496094,-0.041503906,-0.17578125,-0.14697266,-0.010253906,0.111816406,0.18798828,0.041992188,-0.15527344,-0.234375,0,0,0,0
-1,-0.26367188,-0.25976562,-0.2548828,-0.27929688,-0.33544922,-0.34326172,-0.26416016,-0.26367188,1.6220703,4.834961,2.6577148,1.5844727,0.1875,-1.8979492,-3.1513672,-3.0141602,-1.4916992,-0.42626953,-0.203125,-0.052246094,-0.036132812,-0.28857422,-0.32080078,-0.18408203,-0.20458984,-0.23876953,-0.1586914,0.068847656,0.21435547,0.33935547,0.32226562,0.2602539,0.14648438,0.06298828,-0.080566406,0.017578125,0.1665039,0.2861328,0.25878906,0.048339844,-0.12548828,0,0,0
-1,0.075683594,0.041992188,-0.091796875,-0.20898438,-0.22265625,-0.2602539,-0.11230469,1.753418,3.6723633,1.5395508,0.92626953,-0.21191406,-2.1958008,-3.2324219,-2.0483398,-0.87109375,-0.25830078,0.16259766,0.13085938,-0.18408203,-0.4033203,-0.4091797,-0.3564453,-0.2709961,-0.14648438,-0.08300781,0.020996094,0.08544922,-0.00390625,-0.10205078,-0.17578125,-0.25146484,-0.20898438,-0.03466797,0.25390625,0.43359375,0.36376953,0.13378906,-0.012207031,-0.059570312,0,0,0,0
